3.62,500,1810
3.63,500,1815
3.64,500,1820
3.65,500,1825
3.66,500,1830
3.67,500,1835
3.68,500,1840
3.69,500,1845
3.7,500,1850
3.71,500,1855
3.72,500,1860
3.73,500,1865
3.74,500,1870
3.75,500,1875
3.76,500,1880
3.77,500,1885
3.78,500,1890
3.79,500,1895
3.8,500,1900
3.81,300,1143
3.82,300,1146
3.83,300,1149
3.84,300,1152
3.85,300,1155
3.86,300,1158
3.87,300,1161
3.88,300,1164
3.89,300,1167
3.9,300,1170
3.91,300,1173
3.92,300,1176
3.93,300,1179
3.94,300,1182
3.95,300,1185
3.96,300,1188
3.97,300,1191
3.98,300,1194
3.99,300,1197
4,300,1200
4.01,300,1203
4.02,300,1206
4.03,300,1209
4.04,300,1212
4.05,300,1215
4.06,300,1218
4.07,300,1221
4.08,300,1224
4.09,300,1227
4.1,300,1230
4.11,300,1233
4.12,300,1236
4.13,300,1239
4.14,300,1242
4.15,300,1245
4.16,300,1248
4.17,300,1251
4.18,300,1254
4.19,300,1257
4.2,300,1260
4.21,300,1263
4.22,300,1266
4.23,300,1269
4.24,300,1272
4.25,300,1275
4.26,300,1278
4.27,300,1281
4.28,300,1284
4.29,300,1287
4.3,300,1290
4.31,300,1293
4.32,300,1296
4.33,300,1299
4.34,300,1302
4.35,300,1305
4.36,300,1308
4.37,300,1311
4.38,300,1314
4.39,300,1317
4.4,300,1320
4.41,300,1323
4.42,300,1326
4.43,300,1329
4.44,300,1332
4.45,300,1335
4.46,300,1338
4.47,300,1341
4.48,300,1344
4.49,300,1347
4.5,100,450
4.51,100,451
4.52,100,452
4.53,100,453
4.54,100,454
4.55,100,455
4.56,100,456
4.57,100,457
4.58,100,458
4.59,100,459
4.6,100,460
4.61,100,461
4.62,100,462
4.63,100,463
4.64,100,464
4.65,100,465
4.66,100,466
4.67,100,467
4.68,100,468
4.69,100,469
4.7,100,470
4.71,100,471
4.72,100,472
4.73,100,473
4.74,100,474
4.75,100,475
4.76,100,476
4.77,100,477
4.78,100,478
4.79,100,479
4.8,100,480
4.81,100,481
4.82,100,482
4.83,100,483
4.84,100,484
4.85,100,485
4.86,100,486
4.87,100,487
4.88,100,488
4.89,100,489
4.9,100,490
4.91,100,491
4.92,100,492
4.93,100,493
4.94,100,494
4.95,100,495
4.96,100,496
4.97,100,497
4.98,100,498
4.99,100,499
5,100,500
5.01,100,501
5.02,100,502
5.03,100,503
5.04,100,504
5.05,100,505
5.06,100,506
5.07,100,507
5.08,100,508
5.09,100,509
5.1,50,255
5.11,50,255.5
5.12,50,256
5.13,50,256.5
5.14,50,257
5.15,50,257.5
5.16,50,258
5.17,50,258.5
5.18,50,259
5.19,50,259.5
5.2,50,260
5.21,50,260.5
5.22,50,261
5.23,50,261.5
5.24,50,262
5.25,50,262.5
5.26,50,263
5.27,50,263.5
5.28,50,264
5.29,50,264.5
5.3,50,265
5.31,50,265.5
5.32,50,266
5.33,50,266.5
5.34,50,267
5.35,50,267.5
5.36,50,268
5.37,50,268.5
5.38,50,269
5.39,50,269.5
5.4,50,270
5.41,50,270.5
5.42,50,271
5.43,50,271.5
5.44,50,272
5.45,50,272.5
5.46,50,273
5.47,50,273.5
5.48,50,274
5.49,50,274.5
5.5,50,275
5.51,50,275.5
5.52,50,276
5.53,50,276.5
5.54,50,277
5.55,50,277.5
5.56,50,278
5.57,50,278.5
5.58,50,279
5.59,50,279.5
5.6,50,280
5.61,50,280.5
5.62,50,281
5.63,50,281.5
5.64,50,282
5.65,50,282.5
5.66,50,283
5.67,50,283.5
5.68,50,284
5.69,50,284.5
5.7,50,285
5.71,50,285.5
5.72,50,286
5.73,50,286.5
5.74,50,287
5.75,50,287.5
5.76,50,288
5.77,50,288.5
5.78,50,289
5.79,50,289.5
5.8,50,290
5.81,50,290.5
5.82,50,291
5.83,50,291.5
5.84,50,292
5.85,50,292.5
5.86,50,293
5.87,50,293.5
5.88,50,294
5.89,50,294.5
5.9,50,295
5.91,50,295.5
5.92,50,296
5.93,50,296.5
5.94,50,297
5.95,50,297.5
5.96,50,298
5.97,50,298.5
5.98,50,299
5.99,50,299.5
6,50,300
6.01,50,300.5
6.02,50,301
6.03,50,301.5
6.04,50,302
6.05,50,302.5
6.06,50,303
6.07,50,303.5
6.08,50,304
6.09,50,304.5
6.1,50,305
6.11,50,305.5
6.12,50,306
6.13,50,306.5
6.14,50,307
6.15,50,307.5
6.16,50,308
6.17,50,308.5
6.18,50,309
6.19,50,309.5
6.2,50,310
6.21,50,310.5
6.22,50,311
6.23,50,311.5
6.24,50,312
6.25,50,312.5
6.26,50,313
6.27,50,313.5
6.28,50,314
6.29,50,314.5
6.3,50,315
6.31,50,315.5
6.32,50,316
6.33,50,316.5
6.34,50,317
6.35,50,317.5
6.36,50,318
6.37,50,318.5
6.38,50,319
6.39,50,319.5
6.4,50,320
6.41,50,320.5
6.42,50,321
6.43,50,321.5
6.44,50,322
6.45,50,322.5
6.46,50,323
6.47,50,323.5
6.48,50,324
6.49,50,324.5
6.5,50,325
6.51,50,325.5
6.52,50,326
6.53,50,326.5
6.54,50,327
6.55,50,327.5
6.56,50,328
6.57,50,328.5
6.58,50,329
6.59,50,329.5
6.6,50,330
6.61,50,330.5
6.62,50,331
6.63,50,331.5
6.64,50,332
6.65,50,332.5
6.66,50,333
6.67,50,333.5
6.68,50,334
6.69,50,334.5
6.7,50,335
6.71,50,335.5
6.72,50,336
6.73,50,336.5
6.74,50,337
6.75,50,337.5
6.76,50,338
6.77,50,338.5
6.78,50,339
6.79,50,339.5
6.8,50,340
6.81,50,340.5
6.82,50,341
6.83,50,341.5
6.84,50,342
6.85,50,342.5
6.86,50,343
6.87,50,343.5
6.88,50,344
6.89,50,344.5
6.9,50,345
6.91,50,345.5
6.92,50,346
6.93,50,346.5
6.94,50,347
6.95,50,347.5
6.96,50,348
6.97,50,348.5
6.98,50,349
6.99,50,349.5
7,50,350
7.01,50,350.5
7.02,50,351
7.03,50,351.5
7.04,50,352
7.05,50,352.5
7.06,50,353
7.07,50,353.5
7.08,50,354
7.09,50,354.5
7.1,30,213
7.11,30,213.3
7.12,30,213.6
7.13,30,213.9
7.14,30,214.2
7.15,30,214.5
7.16,30,214.8
7.17,30,215.1
7.18,30,215.4
7.19,30,215.7
7.2,30,216
7.21,30,216.3
7.22,30,216.6
7.23,30,216.9
7.24,30,217.2
7.25,30,217.5
7.26,30,217.8
7.27,30,218.1
7.28,30,218.4
7.29,30,218.7
7.3,30,219
7.31,30,219.3
7.32,30,219.6
7.33,30,219.9
7.34,30,220.2
7.35,30,220.5
7.36,30,220.8
7.37,30,221.1
7.38,30,221.4
7.39,30,221.7
7.4,30,222
7.41,30,222.3
7.42,30,222.6
7.43,30,222.9
7.44,30,223.2
7.45,30,223.5
7.46,30,223.8
7.47,30,224.1
7.48,30,224.4
7.49,30,224.7
7.5,30,225
7.51,30,225.3
7.52,30,225.6
7.53,30,225.9
7.54,30,226.2
7.55,30,226.5
7.56,30,226.8
7.57,30,227.1
7.58,30,227.4
7.59,30,227.7
7.6,30,228
7.61,20,152.2
7.62,20,152.4
7.63,20,152.6
7.64,20,152.8
7.65,20,153
7.66,20,153.2
7.67,20,153.4
7.68,20,153.6
7.69,20,153.8
7.7,20,154
7.71,20,154.2
7.72,20,154.4
7.73,20,154.6
7.74,20,154.8
7.75,20,155
7.76,20,155.2
7.77,20,155.4
7.78,20,155.6
7.79,20,155.8
7.8,20,156
7.81,20,156.2
7.82,20,156.4
7.83,20,156.6
7.84,20,156.8
7.85,20,157
7.86,20,157.2
7.87,20,157.4
7.88,20,157.6
7.89,20,157.8
7.9,20,158
7.91,20,158.2
7.92,20,158.4
7.93,20,158.6
7.94,20,158.8
7.95,20,159
7.96,20,159.2
7.97,20,159.4
7.98,20,159.6
7.99,20,159.8
8,20,160
8.01,10,80.1
8.02,10,80.2
8.03,10,80.3
8.04,10,80.4
8.05,10,80.5
8.06,10,80.6
8.07,10,80.7
8.08,10,80.8
8.09,10,80.9
8.1,10,81
8.11,10,81.1
8.12,10,81.2
8.13,10,81.3
8.14,10,81.4
8.15,10,81.5
8.16,10,81.6
8.17,10,81.7
8.18,10,81.8
8.19,10,81.9
8.2,10,82
8.21,10,82.1
8.22,10,82.2
8.23,10,82.3
8.24,10,82.4
8.25,10,82.5
8.26,10,82.6
8.27,10,82.7
8.28,10,82.8
8.29,10,82.9
8.3,10,83
8.31,10,83.1
8.32,10,83.2
8.33,10,83.3
8.34,10,83.4
8.35,10,83.5
8.36,10,83.6
8.37,10,83.7
8.38,10,83.8
8.39,10,83.9
8.4,10,84
8.41,10,84.1
8.42,10,84.2
8.43,10,84.3
8.44,10,84.4
8.45,10,84.5
8.46,10,84.6
8.47,10,84.7
8.48,10,84.8
8.49,10,84.9
8.5,10,85
8.51,10,85.1
8.52,10,85.2
8.53,10,85.3
8.54,10,85.4
8.55,10,85.5
8.56,10,85.6
8.57,10,85.7
8.58,10,85.8
8.59,10,85.9
8.6,10,86
8.61,5,43.05
8.62,5,43.1
8.63,5,43.15
8.64,5,43.2
8.65,5,43.25
8.66,5,43.3
8.67,5,43.35
8.68,5,43.4
8.69,5,43.45
8.7,5,43.5
8.71,5,43.55
8.72,5,43.6
8.73,5,43.65
8.74,5,43.7
8.75,5,43.75
8.76,5,43.8
8.77,5,43.85
8.78,5,43.9
8.79,5,43.95
8.8,5,44
8.81,5,44.05
8.82,5,44.1
8.83,5,44.15
8.84,5,44.2
8.85,5,44.25
8.86,5,44.3
8.87,5,44.35
8.88,5,44.4
8.89,5,44.45
8.9,5,44.5
8.91,5,44.55
8.92,5,44.6
8.93,5,44.65
8.94,5,44.7
8.95,5,44.75
8.96,5,44.8
8.97,5,44.85
8.98,5,44.9
8.99,5,44.95
9,5,45
9.01,5,45.05
9.02,5,45.1
9.03,5,45.15
9.04,5,45.2
9.05,5,45.25
9.06,5,45.3
9.07,5,45.35
9.08,5,45.4
9.09,5,45.45
9.1,5,45.5
9.11,5,45.55
9.12,5,45.6
9.13,5,45.65
9.14,5,45.7
9.15,5,45.75
9.16,5,45.8
9.17,5,45.85
9.18,5,45.9
9.19,5,45.95
9.2,5,46
9.21,5,46.05
9.22,5,46.1
9.23,5,46.15
9.24,5,46.2
9.25,5,46.25
9.26,5,46.3
9.27,5,46.35
9.28,5,46.4
9.29,5,46.45
9.3,5,46.5
9.31,5,46.55
9.32,5,46.6
9.33,5,46.65
9.34,5,46.7
9.35,5,46.75
9.36,5,46.8
9.37,5,46.85
9.38,5,46.9
9.39,5,46.95
9.4,5,47
9.41,3,28.23
9.42,3,28.26
9.43,3,28.29
9.44,3,28.32
9.45,3,28.35
9.46,3,28.38
9.47,3,28.41
9.48,3,28.44
9.49,3,28.47
9.5,3,28.5
9.51,3,28.53
9.52,3,28.56
9.53,3,28.59
9.54,3,28.62
9.55,3,28.65
9.56,3,28.68
9.57,3,28.71
9.58,3,28.74
9.59,3,28.77
9.6,3,28.8
9.61,3,28.83
9.62,3,28.86
9.63,3,28.89
9.64,3,28.92
9.65,3,28.95
9.66,3,28.98
9.67,3,29.01
9.68,3,29.04
9.69,3,29.07
9.7,3,29.1
9.71,3,29.13
9.72,3,29.16
9.73,3,29.19
9.74,3,29.22
9.75,3,29.25
9.76,3,29.28
9.77,3,29.31
9.78,3,29.34
9.79,3,29.37
9.8,3,29.4
9.81,3,29.43
9.82,3,29.46
9.83,3,29.49
9.84,3,29.52
9.85,3,29.55
9.86,3,29.58
9.87,3,29.61
9.88,3,29.64
9.89,3,29.67
9.9,3,29.7
9.91,2,19.82
9.92,2,19.84
9.93,2,19.86
9.94,2,19.88
9.95,2,19.9
9.96,2,19.92
9.97,2,19.94
9.98,2,19.96
9.99,2,19.98
10,2,20
10.01,2,20.02
10.02,2,20.04
10.03,2,20.06
10.04,2,20.08
10.05,2,20.1
10.06,2,20.12
10.07,2,20.14
10.08,2,20.16
10.09,2,20.18
10.1,2,20.2
10.11,2,20.22
10.12,2,20.24
10.13,2,20.26
10.14,2,20.28
10.15,2,20.3
10.16,2,20.32
10.17,2,20.34
10.18,2,20.36
10.19,2,20.38
10.2,2,20.4
10.21,2,20.42
10.22,2,20.44
10.23,2,20.46
10.24,2,20.48
10.25,2,20.5
10.26,2,20.52
10.27,2,20.54
10.28,2,20.56
10.29,2,20.58
10.3,2,20.6
10.31,2,20.62
10.32,2,20.64
10.33,2,20.66
10.34,2,20.68
10.35,2,20.7
10.36,2,20.72
10.37,2,20.74
10.38,2,20.76
10.39,2,20.78
10.4,2,20.8
10.41,2,20.82
10.42,2,20.84
10.43,2,20.86
10.44,2,20.88
10.45,2,20.9
10.46,2,20.92
10.47,2,20.94
10.48,2,20.96
10.49,2,20.98
10.5,2,21
10.51,2,21.02
10.52,2,21.04
10.53,2,21.06
10.54,2,21.08
10.55,2,21.1
10.56,2,21.12
10.57,2,21.14
10.58,2,21.16
10.59,2,21.18
10.6,2,21.2
10.61,2,21.22
10.62,2,21.24
10.63,2,21.26
10.64,2,21.28
10.65,2,21.3
10.66,2,21.32
10.67,2,21.34
10.68,2,21.36
10.69,2,21.38
10.7,2,21.4
10.71,2,21.42
10.72,2,21.44
10.73,2,21.46
10.74,2,21.48
10.75,2,21.5
10.76,2,21.52
10.77,2,21.54
10.78,2,21.56
10.79,2,21.58
10.8,2,21.6
10.81,2,21.62
10.82,2,21.64
10.83,2,21.66
10.84,2,21.68
10.85,2,21.7
10.86,2,21.72
10.87,2,21.74
10.88,2,21.76
10.89,2,21.78
10.9,2,21.8
10.91,2,21.82
10.92,2,21.84
10.93,2,21.86
10.94,2,21.88
10.95,2,21.9
10.96,2,21.92
10.97,2,21.94
10.98,2,21.96
10.99,2,21.98
11,2,22
11.01,2,22.02
11.02,2,22.04
11.03,2,22.06
11.04,2,22.08
11.05,2,22.1
11.06,2,22.12
11.07,2,22.14
11.08,2,22.16
11.09,2,22.18
11.1,2,22.2
11.11,2,22.22
11.12,2,22.24
11.13,2,22.26
11.14,2,22.28
11.15,2,22.3
11.16,2,22.32
11.17,2,22.34
11.18,2,22.36
11.19,2,22.38
11.2,2,22.4
11.21,2,22.42
11.22,2,22.44
11.23,2,22.46
11.24,2,22.48
11.25,2,22.5
11.26,2,22.52
11.27,2,22.54
11.28,2,22.56
11.29,2,22.58
11.3,2,22.6
11.31,2,22.62
11.32,2,22.64
11.33,2,22.66
11.34,2,22.68
11.35,2,22.7
11.36,2,22.72
11.37,2,22.74
11.38,2,22.76
11.39,2,22.78
11.4,2,22.8
11.41,2,22.82
11.42,2,22.84
11.43,2,22.86
11.44,2,22.88
11.45,2,22.9
11.46,2,22.92
11.47,2,22.94
11.48,2,22.96
11.49,2,22.98
11.5,2,23
11.51,2,23.02
11.52,2,23.04
11.53,2,23.06
11.54,2,23.08
11.55,2,23.1
11.56,2,23.12
11.57,2,23.14
11.58,2,23.16
11.59,2,23.18
11.6,2,23.2
11.61,2,23.22
11.62,2,23.24
11.63,2,23.26
11.64,2,23.28
11.65,2,23.3
11.66,2,23.32
11.67,2,23.34
11.68,2,23.36
11.69,2,23.38
11.7,2,23.4
11.71,2,23.42
11.72,2,23.44
11.73,2,23.46
11.74,2,23.48
11.75,2,23.5
11.76,2,23.52
11.77,2,23.54
11.78,2,23.56
11.79,2,23.58
11.8,2,23.6
11.81,2,23.62
11.82,2,23.64
11.83,2,23.66
11.84,2,23.68
11.85,2,23.7
11.86,2,23.72
11.87,2,23.74
11.88,2,23.76
11.89,2,23.78
11.9,2,23.8
11.91,2,23.82
11.92,2,23.84
11.93,2,23.86
11.94,2,23.88
11.95,2,23.9
11.96,2,23.92
11.97,2,23.94
11.98,2,23.96
11.99,2,23.98
12,2,24
12.01,2,24.02
12.02,2,24.04
12.03,2,24.06
12.04,2,24.08
12.05,2,24.1
12.06,2,24.12
12.07,2,24.14
12.08,2,24.16
12.09,2,24.18
12.1,2,24.2
12.11,2,24.22
12.12,2,24.24
12.13,2,24.26
12.14,2,24.28
12.15,2,24.3
12.16,2,24.32
12.17,2,24.34
12.18,2,24.36
12.19,2,24.38
12.2,2,24.4
12.21,2,24.42
12.22,2,24.44
12.23,2,24.46
12.24,2,24.48
12.25,2,24.5
12.26,2,24.52
12.27,2,24.54
12.28,2,24.56
12.29,2,24.58
12.3,2,24.6
12.31,2,24.62
12.32,2,24.64
12.33,2,24.66
12.34,2,24.68
12.35,2,24.7
12.36,2,24.72
12.37,2,24.74
12.38,2,24.76
12.39,2,24.78
12.4,2,24.8
12.41,2,24.82
12.42,2,24.84
12.43,2,24.86
12.44,2,24.88
12.45,2,24.9
12.46,2,24.92
12.47,2,24.94
12.48,2,24.96
12.49,2,24.98
12.5,2,25
12.51,2,25.02
12.52,2,25.04
12.53,2,25.06
12.54,2,25.08
12.55,2,25.1
12.56,2,25.12
12.57,2,25.14
12.58,2,25.16
12.59,2,25.18
12.6,2,25.2
12.61,2,25.22
12.62,2,25.24
12.63,2,25.26
12.64,2,25.28
12.65,2,25.3
12.66,2,25.32
12.67,2,25.34
12.68,2,25.36
12.69,2,25.38
12.7,2,25.4
12.71,2,25.42
12.72,2,25.44
12.73,2,25.46
12.74,2,25.48
12.75,2,25.5
12.76,2,25.52
12.77,2,25.54
12.78,2,25.56
12.79,2,25.58
12.8,2,25.6
12.81,2,25.62
12.82,2,25.64
12.83,2,25.66
12.84,2,25.68
12.85,2,25.7
12.86,2,25.72
12.87,2,25.74
12.88,2,25.76
12.89,2,25.78
12.9,2,25.8
12.91,2,25.82
12.92,2,25.84
12.93,2,25.86
12.94,2,25.88
12.95,2,25.9
12.96,2,25.92
12.97,2,25.94
12.98,2,25.96
12.99,2,25.98
13,2,26
13.01,2,26.02
13.02,2,26.04
13.03,2,26.06
13.04,2,26.08
13.05,2,26.1
13.06,2,26.12
13.07,2,26.14
13.08,2,26.16
13.09,2,26.18
13.1,2,26.2
13.11,2,26.22
13.12,2,26.24
13.13,2,26.26
13.14,2,26.28
13.15,2,26.3
13.16,2,26.32
13.17,2,26.34
13.18,2,26.36
13.19,2,26.38
13.2,2,26.4
13.21,2,26.42
13.22,2,26.44
13.23,2,26.46
13.24,2,26.48
13.25,2,26.5
13.26,2,26.52
13.27,2,26.54
13.28,2,26.56
13.29,2,26.58
13.3,2,26.6
13.31,2,26.62
13.32,2,26.64
13.33,2,26.66
13.34,2,26.68
13.35,2,26.7
13.36,2,26.72
13.37,2,26.74
13.38,2,26.76
13.39,2,26.78
13.4,2,26.8
13.41,2,26.82
13.42,2,26.84
13.43,2,26.86
13.44,2,26.88
13.45,2,26.9
13.46,2,26.92
13.47,2,26.94
13.48,2,26.96
13.49,2,26.98
13.5,2,27
13.51,2,27.02
13.52,2,27.04
13.53,2,27.06
13.54,2,27.08
13.55,2,27.1
13.56,2,27.12
13.57,2,27.14
13.58,2,27.16
13.59,2,27.18
13.6,2,27.2
13.61,2,27.22
13.62,2,27.24
13.63,2,27.26
13.64,2,27.28
13.65,2,27.3
13.66,2,27.32
13.67,2,27.34
13.68,2,27.36
13.69,2,27.38
13.7,2,27.4
13.71,2,27.42
13.72,2,27.44
13.73,2,27.46
13.74,2,27.48
13.75,2,27.5
13.76,2,27.52
13.77,2,27.54
13.78,2,27.56
13.79,2,27.58
13.8,2,27.6
13.81,2,27.62
13.82,2,27.64
13.83,2,27.66
13.84,2,27.68
13.85,2,27.7
13.86,2,27.72
13.87,2,27.74
13.88,2,27.76
13.89,2,27.78
13.9,2,27.8
13.91,2,27.82
13.92,2,27.84
13.93,2,27.86
13.94,2,27.88
13.95,2,27.9
13.96,2,27.92
13.97,2,27.94
13.98,2,27.96
13.99,2,27.98
14,2,28
14.01,2,28.02
14.02,2,28.04
14.03,2,28.06
14.04,2,28.08
14.05,2,28.1
14.06,2,28.12
14.07,2,28.14
14.08,2,28.16
14.09,2,28.18
14.1,2,28.2
14.11,2,28.22
14.12,2,28.24
14.13,2,28.26
14.14,2,28.28
14.15,2,28.3
14.16,2,28.32
14.17,2,28.34
14.18,2,28.36
14.19,2,28.38
14.2,2,28.4
14.21,2,28.42
14.22,2,28.44
14.23,2,28.46
14.24,2,28.48
14.25,2,28.5
14.26,2,28.52
14.27,2,28.54
14.28,2,28.56
14.29,2,28.58
14.3,2,28.6
14.31,2,28.62
14.32,2,28.64
14.33,2,28.66
14.34,2,28.68
14.35,2,28.7
14.36,2,28.72
14.37,2,28.74
14.38,2,28.76
14.39,2,28.78
14.4,2,28.8
14.41,2,28.82
14.42,2,28.84
14.43,2,28.86
14.44,2,28.88
14.45,2,28.9
14.46,2,28.92
14.47,2,28.94
14.48,2,28.96
14.49,2,28.98
14.5,2,29
14.51,2,29.02
14.52,2,29.04
14.53,2,29.06
14.54,2,29.08
14.55,2,29.1
14.56,2,29.12
14.57,2,29.14
14.58,2,29.16
14.59,2,29.18
14.6,2,29.2
14.61,2,29.22
14.62,2,29.24
14.63,2,29.26
14.64,2,29.28
14.65,2,29.3
14.66,2,29.32
14.67,2,29.34
14.68,2,29.36
14.69,2,29.38
14.7,2,29.4
